process_id,task,start_time,end_time,user,user_group,industry,service_charge
562,New Client Onboarding Request,12-06-2019 18:00:00,12-06-2019 18:16:54,Seb,Sales,Telecom,49000
562,Review Documents,12-06-2019 18:21:54,12-06-2019 19:07:30,Freddy,Operations,Telecom,49000
562,Automated Scoreboarding,12-06-2019 19:12:30,12-06-2019 19:19:30,SYSTEM,SYSTEM,Telecom,49000
562,Update Backend Systems,12-06-2019 19:24:30,12-06-2019 19:36:31,RPA,SYSTEM,Telecom,49000
562,Notification Review Request Completed,12-06-2019 19:41:31,12-06-2019 19:46:57,SYSTEM,SYSTEM,Telecom,49000
563,New Client Onboarding Request,13-06-2019 18:00:00,13-06-2019 18:48:43,Nick,Sales,Insurance,45000
563,Review Documents,13-06-2019 18:53:43,13-06-2019 20:11:53,Freddy,Operations,Insurance,45000
563,Automated Scoreboarding,13-06-2019 20:16:53,13-06-2019 20:20:29,SYSTEM,SYSTEM,Insurance,45000
563,Update Backend Systems,13-06-2019 20:25:29,13-06-2019 21:03:59,RPA,SYSTEM,Insurance,45000
563,Notification Review Request Completed,13-06-2019 21:08:59,13-06-2019 21:20:26,SYSTEM,SYSTEM,Insurance,45000
564,New Client Onboarding Request,14-06-2019 18:00:00,14-06-2019 19:07:04,Clive,Sales,Healthcare,15000
564,Review Documents,14-06-2019 19:12:04,14-06-2019 19:20:20,Freddy,Operations,Healthcare,15000
564,Automated Scoreboarding,14-06-2019 19:25:20,14-06-2019 19:28:34,SYSTEM,SYSTEM,Healthcare,15000
564,Update Backend Systems,14-06-2019 19:33:34,14-06-2019 19:59:12,RPA,SYSTEM,Healthcare,15000
564,Notification Review Request Completed,14-06-2019 20:04:12,14-06-2019 20:12:04,SYSTEM,SYSTEM,Healthcare,15000
565,New Client Onboarding Request,15-06-2019 18:00:00,15-06-2019 18:30:32,Nick,Sales,Insurance,45000
565,Review Documents,15-06-2019 18:35:32,15-06-2019 18:51:38,Freddy,Operations,Insurance,45000
565,Automated Scoreboarding,15-06-2019 18:56:38,15-06-2019 19:03:04,SYSTEM,SYSTEM,Insurance,45000
565,Update Backend Systems,15-06-2019 19:08:04,15-06-2019 19:27:05,RPA,SYSTEM,Insurance,45000
565,Notification Review Request Completed,15-06-2019 19:32:05,15-06-2019 19:36:14,SYSTEM,SYSTEM,Insurance,45000
566,New Client Onboarding Request,16-06-2019 18:00:00,16-06-2019 19:06:15,Francis,Sales,Telecom,49000
566,Review Documents,16-06-2019 20:11:15,16-06-2019 20:32:12,Rod,Operations,Telecom,49000
566,Automated Scoreboarding,16-06-2019 20:37:12,16-06-2019 20:43:59,SYSTEM,SYSTEM,Telecom,49000
566,Update Backend Systems,16-06-2019 20:48:59,16-06-2019 20:56:10,RPA,SYSTEM,Telecom,49000
566,Notification Review Request Completed,16-06-2019 21:01:10,16-06-2019 21:07:35,SYSTEM,SYSTEM,Telecom,49000
567,New Client Onboarding Request,17-06-2019 18:00:00,17-06-2019 18:30:10,Clive,Sales,Federal,6000
567,Review Documents,17-06-2019 18:35:10,17-06-2019 21:09:54,Jane,Operations,Federal,6000
567,Automated Scoreboarding,17-06-2019 21:14:54,17-06-2019 21:19:56,SYSTEM,SYSTEM,Federal,6000
567,Update Backend Systems,17-06-2019 21:24:56,17-06-2019 21:37:05,RPA,SYSTEM,Federal,6000
567,Notification Review Request Completed,17-06-2019 21:42:05,17-06-2019 21:49:32,SYSTEM,SYSTEM,Federal,6000
568,New Client Onboarding Request,18-06-2019 18:00:00,18-06-2019 18:14:55,Nick,Sales,Telecom,49000
568,Review Documents,18-06-2019 18:19:55,18-06-2019 18:26:25,Freddy,Operations,Telecom,49000
568,Automated Scoreboarding,18-06-2019 18:31:25,18-06-2019 18:37:39,SYSTEM,SYSTEM,Telecom,49000
568,Update Backend Systems,18-06-2019 18:42:39,18-06-2019 18:54:04,RPA,SYSTEM,Telecom,49000
568,Notification Review Request Completed,18-06-2019 18:59:04,18-06-2019 19:04:14,SYSTEM,SYSTEM,Telecom,49000
569,New Client Onboarding Request,19-06-2019 18:00:00,19-06-2019 19:13:01,Clive,Sales,Healthcare,20000
569,Review Documents,19-06-2019 20:18:01,19-06-2019 20:28:27,Rod,Operations,Healthcare,20000
569,Automated Scoreboarding,19-06-2019 20:33:27,19-06-2019 20:40:46,SYSTEM,SYSTEM,Healthcare,20000
569,Update Backend Systems,19-06-2019 20:45:46,19-06-2019 21:10:33,RPA,SYSTEM,Healthcare,20000
569,Notification Review Request Completed,19-06-2019 21:15:33,19-06-2019 21:19:53,SYSTEM,SYSTEM,Healthcare,20000
570,New Client Onboarding Request,20-06-2019 18:00:00,20-06-2019 18:52:57,Nick,Sales,Healthcare,25000
570,Review Documents,20-06-2019 19:57:57,20-06-2019 20:09:49,Rod,Operations,Healthcare,25000
570,Automated Scoreboarding,20-06-2019 20:14:49,20-06-2019 20:25:27,SYSTEM,SYSTEM,Healthcare,25000
570,Update Backend Systems,20-06-2019 20:30:27,20-06-2019 20:38:33,RPA,SYSTEM,Healthcare,25000
570,Notification Review Request Completed,20-06-2019 20:43:33,20-06-2019 20:49:33,SYSTEM,SYSTEM,Healthcare,25000
571,New Client Onboarding Request,21-06-2019 18:00:00,21-06-2019 18:38:10,Tom,Sales,Healthcare,20000
571,Review Documents,21-06-2019 18:43:10,21-06-2019 18:51:15,Freddy,Operations,Healthcare,20000
571,Automated Scoreboarding,21-06-2019 18:56:15,21-06-2019 18:59:55,SYSTEM,SYSTEM,Healthcare,20000
571,Update Backend Systems,21-06-2019 19:04:55,21-06-2019 19:30:26,RPA,SYSTEM,Healthcare,20000
571,Notification Review Request Completed,21-06-2019 19:35:26,21-06-2019 19:42:19,SYSTEM,SYSTEM,Healthcare,20000
572,New Client Onboarding Request,22-06-2019 18:00:00,22-06-2019 18:44:56,Seb,Sales,Federal,8000
572,Review Documents,22-06-2019 18:49:56,22-06-2019 21:07:25,Jane,Operations,Federal,8000
572,Automated Scoreboarding,22-06-2019 21:12:25,22-06-2019 21:19:39,SYSTEM,SYSTEM,Federal,8000
572,Update Backend Systems,22-06-2019 21:24:39,22-06-2019 21:46:46,RPA,SYSTEM,Federal,8000
572,Notification Review Request Completed,22-06-2019 21:51:46,22-06-2019 21:56:49,SYSTEM,SYSTEM,Federal,8000
573,New Client Onboarding Request,23-06-2019 18:00:00,23-06-2019 18:22:08,Seb,Sales,Healthcare,25000
573,Review Documents,23-06-2019 18:27:08,23-06-2019 19:27:21,Freddy,Operations,Healthcare,25000
573,Automated Scoreboarding,23-06-2019 19:32:21,23-06-2019 19:39:18,SYSTEM,SYSTEM,Healthcare,25000
573,Update Backend Systems,23-06-2019 19:44:18,23-06-2019 20:16:27,RPA,SYSTEM,Healthcare,25000
573,Notification Review Request Completed,23-06-2019 20:21:27,23-06-2019 20:27:28,SYSTEM,SYSTEM,Healthcare,25000
574,New Client Onboarding Request,24-06-2019 18:00:00,24-06-2019 18:27:34,Seb,Sales,Telecom,49000
574,Review Documents,24-06-2019 18:32:34,24-06-2019 18:36:26,Freddy,Operations,Telecom,49000
574,Automated Scoreboarding,24-06-2019 18:41:26,24-06-2019 18:48:57,SYSTEM,SYSTEM,Telecom,49000
574,Update Backend Systems,24-06-2019 18:53:57,24-06-2019 19:01:53,RPA,SYSTEM,Telecom,49000
574,Notification Review Request Completed,24-06-2019 19:06:53,24-06-2019 19:12:29,SYSTEM,SYSTEM,Telecom,49000
575,New Client Onboarding Request,25-06-2019 18:00:00,25-06-2019 18:41:54,Seb,Sales,Finance,12000
575,Review Documents,25-06-2019 18:46:54,25-06-2019 18:55:08,Jane,Operations,Finance,12000
575,Automated Scoreboarding,25-06-2019 19:00:08,25-06-2019 19:06:10,SYSTEM,SYSTEM,Finance,12000
575,Update Backend Systems,25-06-2019 19:11:10,25-06-2019 19:31:06,RPA,SYSTEM,Finance,12000
575,Notification Review Request Completed,25-06-2019 19:36:06,25-06-2019 19:42:19,SYSTEM,SYSTEM,Finance,12000
576,New Client Onboarding Request,26-06-2019 18:00:00,26-06-2019 18:25:45,Seb,Sales,Healthcare,20000
576,Review Documents,26-06-2019 19:30:45,26-06-2019 19:42:32,Rod,Operations,Healthcare,20000
576,Automated Scoreboarding,26-06-2019 19:47:32,26-06-2019 19:52:34,SYSTEM,SYSTEM,Healthcare,20000
576,Update Backend Systems,26-06-2019 19:57:34,26-06-2019 20:05:54,RPA,SYSTEM,Healthcare,20000
576,Notification Review Request Completed,26-06-2019 20:10:54,26-06-2019 20:16:29,SYSTEM,SYSTEM,Healthcare,20000
577,New Client Onboarding Request,27-06-2019 18:00:00,27-06-2019 18:53:16,Nick,Sales,Federal,6000
577,Review Documents,27-06-2019 19:58:16,27-06-2019 22:04:45,Rod,Operations,Federal,6000
577,Automated Scoreboarding,27-06-2019 22:09:45,27-06-2019 22:13:43,SYSTEM,SYSTEM,Federal,6000
577,Update Backend Systems,27-06-2019 22:18:43,27-06-2019 22:41:42,RPA,SYSTEM,Federal,6000
577,Notification Review Request Completed,27-06-2019 22:46:42,27-06-2019 22:54:21,SYSTEM,SYSTEM,Federal,6000
578,New Client Onboarding Request,28-06-2019 18:00:00,28-06-2019 18:25:26,Seb,Sales,Healthcare,15000
578,Review Documents,28-06-2019 18:30:26,28-06-2019 18:47:35,Jane,Operations,Healthcare,15000
578,Automated Scoreboarding,28-06-2019 18:52:35,28-06-2019 18:58:46,SYSTEM,SYSTEM,Healthcare,15000
578,Update Backend Systems,28-06-2019 19:03:46,28-06-2019 19:27:56,RPA,SYSTEM,Healthcare,15000
578,Notification Review Request Completed,28-06-2019 19:32:56,28-06-2019 19:38:24,SYSTEM,SYSTEM,Healthcare,15000
579,New Client Onboarding Request,29-06-2019 18:00:00,29-06-2019 18:19:22,Francis,Sales,Telecom,49000
579,Review Documents,29-06-2019 19:24:22,29-06-2019 19:51:38,Rod,Operations,Telecom,49000
579,Automated Scoreboarding,29-06-2019 19:56:38,29-06-2019 20:01:29,SYSTEM,SYSTEM,Telecom,49000
579,Update Backend Systems,29-06-2019 20:06:29,29-06-2019 20:13:43,RPA,SYSTEM,Telecom,49000
579,Notification Review Request Completed,29-06-2019 20:18:43,29-06-2019 20:25:37,SYSTEM,SYSTEM,Telecom,49000
580,New Client Onboarding Request,30-06-2019 18:00:00,30-06-2019 18:18:25,Seb,Sales,Finance,10000
580,Review Documents,30-06-2019 18:23:25,30-06-2019 18:46:51,Jane,Operations,Finance,10000
580,Automated Scoreboarding,30-06-2019 18:51:51,30-06-2019 18:59:53,SYSTEM,SYSTEM,Finance,10000
580,Update Backend Systems,30-06-2019 19:04:53,30-06-2019 19:19:56,RPA,SYSTEM,Finance,10000
580,Notification Review Request Completed,30-06-2019 19:24:56,30-06-2019 19:32:34,SYSTEM,SYSTEM,Finance,10000
581,New Client Onboarding Request,01-07-2019 18:00:00,01-07-2019 18:42:51,Nick,Sales,Federal,3000
581,Review Documents,01-07-2019 18:47:51,01-07-2019 20:54:25,Freddy,Operations,Federal,3000
581,Automated Scoreboarding,01-07-2019 20:59:25,01-07-2019 21:10:12,SYSTEM,SYSTEM,Federal,3000
581,Update Backend Systems,01-07-2019 21:15:12,01-07-2019 21:28:50,RPA,SYSTEM,Federal,3000
581,Notification Review Request Completed,01-07-2019 21:33:50,01-07-2019 21:40:34,SYSTEM,SYSTEM,Federal,3000
582,New Client Onboarding Request,02-07-2019 18:00:00,02-07-2019 18:38:38,Francis,Sales,Federal,6000
582,Review Documents,02-07-2019 19:43:38,02-07-2019 22:14:03,Rod,Operations,Federal,6000
582,Automated Scoreboarding,02-07-2019 22:19:03,02-07-2019 22:25:17,SYSTEM,SYSTEM,Federal,6000
582,Update Backend Systems,02-07-2019 22:30:17,02-07-2019 22:39:39,RPA,SYSTEM,Federal,6000
582,Notification Review Request Completed,02-07-2019 22:44:39,02-07-2019 22:49:30,SYSTEM,SYSTEM,Federal,6000
583,New Client Onboarding Request,03-07-2019 18:00:00,03-07-2019 18:13:25,Clive,Sales,Telecom,49000
583,Review Documents,03-07-2019 18:18:25,03-07-2019 18:44:11,Freddy,Operations,Telecom,49000
583,Automated Scoreboarding,03-07-2019 18:49:11,03-07-2019 18:55:31,SYSTEM,SYSTEM,Telecom,49000
583,Update Backend Systems,03-07-2019 19:00:31,03-07-2019 19:32:44,RPA,SYSTEM,Telecom,49000
583,Notification Review Request Completed,03-07-2019 19:37:44,03-07-2019 19:42:19,SYSTEM,SYSTEM,Telecom,49000
584,New Client Onboarding Request,04-07-2019 18:00:00,04-07-2019 18:22:36,Seb,Sales,Federal,3000
584,Review Documents,04-07-2019 19:27:36,04-07-2019 22:00:31,Rod,Operations,Federal,3000
584,Automated Scoreboarding,04-07-2019 22:05:31,04-07-2019 22:12:30,SYSTEM,SYSTEM,Federal,3000
584,Update Backend Systems,04-07-2019 22:17:30,04-07-2019 22:29:41,RPA,SYSTEM,Federal,3000
584,Notification Review Request Completed,04-07-2019 22:34:41,04-07-2019 22:38:01,SYSTEM,SYSTEM,Federal,3000
585,New Client Onboarding Request,05-07-2019 18:00:00,05-07-2019 18:37:44,Clive,Sales,Federal,8000
585,Review Documents,05-07-2019 18:42:44,05-07-2019 20:54:42,Jane,Operations,Federal,8000
585,Automated Scoreboarding,05-07-2019 20:59:42,05-07-2019 21:08:24,SYSTEM,SYSTEM,Federal,8000
585,Update Backend Systems,05-07-2019 21:13:24,05-07-2019 21:24:56,RPA,SYSTEM,Federal,8000
585,Notification Review Request Completed,05-07-2019 21:29:56,05-07-2019 21:33:44,SYSTEM,SYSTEM,Federal,8000
586,New Client Onboarding Request,06-07-2019 18:00:00,06-07-2019 18:59:43,Clive,Sales,Federal,6000
586,Review Documents,06-07-2019 19:04:43,06-07-2019 21:21:02,Jane,Operations,Federal,6000
586,Automated Scoreboarding,06-07-2019 21:26:02,06-07-2019 21:32:50,SYSTEM,SYSTEM,Federal,6000
586,Update Backend Systems,06-07-2019 21:37:50,06-07-2019 21:45:50,RPA,SYSTEM,Federal,6000
586,Notification Review Request Completed,06-07-2019 21:50:50,06-07-2019 21:56:31,SYSTEM,SYSTEM,Federal,6000
587,New Client Onboarding Request,07-07-2019 18:00:00,07-07-2019 18:23:10,Tom,Sales,Finance,10000
587,Review Documents,07-07-2019 19:28:10,07-07-2019 19:36:55,Rod,Operations,Finance,10000
587,Automated Scoreboarding,07-07-2019 19:41:55,07-07-2019 19:48:29,SYSTEM,SYSTEM,Finance,10000
587,Update Backend Systems,07-07-2019 19:53:29,07-07-2019 20:11:27,RPA,SYSTEM,Finance,10000
587,Notification Review Request Completed,07-07-2019 20:16:27,07-07-2019 20:20:51,SYSTEM,SYSTEM,Finance,10000
588,New Client Onboarding Request,08-07-2019 18:00:00,08-07-2019 18:55:37,Tom,Sales,Insurance,45000
588,Review Documents,08-07-2019 19:00:37,08-07-2019 19:08:31,Jane,Operations,Insurance,45000
588,Automated Scoreboarding,08-07-2019 19:13:31,08-07-2019 19:19:15,SYSTEM,SYSTEM,Insurance,45000
588,Update Backend Systems,08-07-2019 19:24:15,08-07-2019 19:37:46,RPA,SYSTEM,Insurance,45000
588,Notification Review Request Completed,08-07-2019 19:42:46,08-07-2019 19:49:12,SYSTEM,SYSTEM,Insurance,45000
589,New Client Onboarding Request,09-07-2019 18:00:00,09-07-2019 18:19:55,Francis,Sales,Finance,20000
589,Review Documents,09-07-2019 19:24:55,09-07-2019 19:35:29,Rod,Operations,Finance,20000
589,Automated Scoreboarding,09-07-2019 19:40:29,09-07-2019 19:47:31,SYSTEM,SYSTEM,Finance,20000
589,Update Backend Systems,09-07-2019 19:52:31,09-07-2019 20:07:03,RPA,SYSTEM,Finance,20000
589,Notification Review Request Completed,09-07-2019 20:12:03,09-07-2019 20:16:49,SYSTEM,SYSTEM,Finance,20000
590,New Client Onboarding Request,10-07-2019 18:00:00,10-07-2019 18:36:29,Tom,Sales,Insurance,45000
590,Review Documents,10-07-2019 18:41:29,10-07-2019 18:46:21,Jane,Operations,Insurance,45000
590,Automated Scoreboarding,10-07-2019 18:51:21,10-07-2019 18:59:06,SYSTEM,SYSTEM,Insurance,45000
590,Update Backend Systems,10-07-2019 19:04:06,10-07-2019 19:14:05,RPA,SYSTEM,Insurance,45000
590,Notification Review Request Completed,10-07-2019 19:19:05,10-07-2019 19:24:37,SYSTEM,SYSTEM,Insurance,45000
591,New Client Onboarding Request,11-07-2019 18:00:00,11-07-2019 18:47:09,Seb,Sales,Finance,20000
591,Review Documents,11-07-2019 19:52:09,11-07-2019 19:55:58,Rod,Operations,Finance,20000
591,Automated Scoreboarding,11-07-2019 20:00:58,11-07-2019 20:09:03,SYSTEM,SYSTEM,Finance,20000
591,Update Backend Systems,11-07-2019 20:14:03,11-07-2019 20:30:27,RPA,SYSTEM,Finance,20000
591,Notification Review Request Completed,11-07-2019 20:35:27,11-07-2019 20:43:33,SYSTEM,SYSTEM,Finance,20000
592,New Client Onboarding Request,12-07-2019 18:00:00,12-07-2019 18:07:07,Seb,Sales,Telecom,49000
592,Review Documents,12-07-2019 18:12:07,12-07-2019 18:22:44,Jane,Operations,Telecom,49000
592,Automated Scoreboarding,12-07-2019 18:27:44,12-07-2019 18:33:59,SYSTEM,SYSTEM,Telecom,49000
592,Update Backend Systems,12-07-2019 18:38:59,12-07-2019 19:12:19,RPA,SYSTEM,Telecom,49000
592,Notification Review Request Completed,12-07-2019 19:17:19,12-07-2019 19:24:56,SYSTEM,SYSTEM,Telecom,49000
593,New Client Onboarding Request,13-07-2019 18:00:00,13-07-2019 18:35:16,Nick,Sales,Finance,20000
593,Review Documents,13-07-2019 18:40:16,13-07-2019 19:00:57,Freddy,Operations,Finance,20000
593,Automated Scoreboarding,13-07-2019 19:05:57,13-07-2019 19:13:49,SYSTEM,SYSTEM,Finance,20000
593,Update Backend Systems,13-07-2019 19:18:49,13-07-2019 19:23:07,RPA,SYSTEM,Finance,20000
593,Notification Review Request Completed,13-07-2019 19:28:07,13-07-2019 19:31:51,SYSTEM,SYSTEM,Finance,20000
594,New Client Onboarding Request,14-07-2019 18:00:00,14-07-2019 18:32:29,Clive,Sales,Telecom,49000
594,Review Documents,14-07-2019 18:37:29,14-07-2019 19:11:02,Jane,Operations,Telecom,49000
594,Automated Scoreboarding,14-07-2019 19:16:02,14-07-2019 19:21:35,SYSTEM,SYSTEM,Telecom,49000
594,Update Backend Systems,14-07-2019 19:26:35,14-07-2019 20:12:42,RPA,SYSTEM,Telecom,49000
594,Notification Review Request Completed,14-07-2019 20:17:42,14-07-2019 20:22:47,SYSTEM,SYSTEM,Telecom,49000
595,New Client Onboarding Request,15-07-2019 18:00:00,15-07-2019 18:30:01,Seb,Sales,Finance,12000
595,Review Documents,15-07-2019 19:35:01,15-07-2019 19:54:11,Rod,Operations,Finance,12000
595,Automated Scoreboarding,15-07-2019 19:59:11,15-07-2019 20:04:11,SYSTEM,SYSTEM,Finance,12000
595,Update Backend Systems,15-07-2019 20:09:11,15-07-2019 20:23:44,RPA,SYSTEM,Finance,12000
595,Notification Review Request Completed,15-07-2019 20:28:44,15-07-2019 20:36:34,SYSTEM,SYSTEM,Finance,12000
596,New Client Onboarding Request,16-07-2019 18:00:00,16-07-2019 18:52:04,Francis,Sales,Telecom,49000
596,Review Documents,16-07-2019 18:57:04,16-07-2019 19:32:32,Freddy,Operations,Telecom,49000
596,Automated Scoreboarding,16-07-2019 19:37:32,16-07-2019 19:45:44,SYSTEM,SYSTEM,Telecom,49000
596,Update Backend Systems,16-07-2019 19:50:44,16-07-2019 19:56:53,RPA,SYSTEM,Telecom,49000
596,Notification Review Request Completed,16-07-2019 20:01:53,16-07-2019 20:06:04,SYSTEM,SYSTEM,Telecom,49000
597,New Client Onboarding Request,17-07-2019 18:00:00,17-07-2019 18:26:27,Seb,Sales,Telecom,49000
597,Review Documents,17-07-2019 18:31:27,17-07-2019 18:39:32,Freddy,Operations,Telecom,49000
597,Automated Scoreboarding,17-07-2019 18:44:32,17-07-2019 18:50:20,SYSTEM,SYSTEM,Telecom,49000
597,Update Backend Systems,17-07-2019 18:55:20,17-07-2019 19:08:34,RPA,SYSTEM,Telecom,49000
597,Notification Review Request Completed,17-07-2019 19:13:34,17-07-2019 19:17:06,SYSTEM,SYSTEM,Telecom,49000
598,New Client Onboarding Request,18-07-2019 18:00:00,18-07-2019 18:11:40,Seb,Sales,Telecom,49000
598,Review Documents,18-07-2019 19:16:40,18-07-2019 19:28:19,Rod,Operations,Telecom,49000
598,Automated Scoreboarding,18-07-2019 19:33:19,18-07-2019 19:37:54,SYSTEM,SYSTEM,Telecom,49000
598,Update Backend Systems,18-07-2019 19:42:54,18-07-2019 20:19:58,RPA,SYSTEM,Telecom,49000
598,Notification Review Request Completed,18-07-2019 20:24:58,18-07-2019 20:34:39,SYSTEM,SYSTEM,Telecom,49000
599,New Client Onboarding Request,19-07-2019 18:00:00,19-07-2019 18:21:27,Nick,Sales,Telecom,49000
599,Review Documents,19-07-2019 18:26:27,19-07-2019 19:00:04,Jane,Operations,Telecom,49000
599,Automated Scoreboarding,19-07-2019 19:05:04,19-07-2019 19:09:19,SYSTEM,SYSTEM,Telecom,49000
599,Update Backend Systems,19-07-2019 19:14:19,19-07-2019 19:36:28,RPA,SYSTEM,Telecom,49000
599,Notification Review Request Completed,19-07-2019 19:41:28,19-07-2019 19:48:07,SYSTEM,SYSTEM,Telecom,49000
600,New Client Onboarding Request,20-07-2019 18:00:00,20-07-2019 18:07:16,Clive,Sales,Finance,12000
600,Review Documents,20-07-2019 18:12:16,20-07-2019 18:17:53,Jane,Operations,Finance,12000
600,Automated Scoreboarding,20-07-2019 18:22:53,20-07-2019 18:28:26,SYSTEM,SYSTEM,Finance,12000
600,Update Backend Systems,20-07-2019 18:33:26,20-07-2019 18:44:21,RPA,SYSTEM,Finance,12000
600,Notification Review Request Completed,20-07-2019 18:49:21,20-07-2019 18:55:46,SYSTEM,SYSTEM,Finance,12000
601,New Client Onboarding Request,21-07-2019 18:00:00,21-07-2019 18:15:22,Nick,Sales,Insurance,45000
601,Review Documents,21-07-2019 19:20:22,21-07-2019 19:33:39,Rod,Operations,Insurance,45000
601,Automated Scoreboarding,21-07-2019 19:38:39,21-07-2019 19:46:59,SYSTEM,SYSTEM,Insurance,45000
601,Update Backend Systems,21-07-2019 19:51:59,21-07-2019 21:19:39,RPA,SYSTEM,Insurance,45000
601,Notification Review Request Completed,21-07-2019 21:24:39,21-07-2019 21:30:40,SYSTEM,SYSTEM,Insurance,45000
602,New Client Onboarding Request,22-07-2019 18:00:00,22-07-2019 18:35:35,Clive,Sales,Insurance,45000
602,Review Documents,22-07-2019 18:40:35,22-07-2019 19:03:55,Freddy,Operations,Insurance,45000
602,Automated Scoreboarding,22-07-2019 19:08:55,22-07-2019 19:15:12,SYSTEM,SYSTEM,Insurance,45000
602,Update Backend Systems,22-07-2019 19:20:12,22-07-2019 19:37:51,RPA,SYSTEM,Insurance,45000
602,Notification Review Request Completed,22-07-2019 19:42:51,22-07-2019 19:47:12,SYSTEM,SYSTEM,Insurance,45000
603,New Client Onboarding Request,23-07-2019 18:00:00,23-07-2019 18:25:01,Francis,Sales,Federal,3000
603,Review Documents,23-07-2019 19:30:01,23-07-2019 21:43:39,Rod,Operations,Federal,3000
603,Automated Scoreboarding,23-07-2019 21:48:39,23-07-2019 21:52:29,SYSTEM,SYSTEM,Federal,3000
603,Update Backend Systems,23-07-2019 21:57:29,23-07-2019 22:11:23,RPA,SYSTEM,Federal,3000
603,Notification Review Request Completed,23-07-2019 22:16:23,23-07-2019 22:28:31,SYSTEM,SYSTEM,Federal,3000
604,New Client Onboarding Request,24-07-2019 18:00:00,24-07-2019 18:39:06,Seb,Sales,Healthcare,15000
